12 15 00  -64 25 48 
12 17 20  -55 06 06 
12 20 39  -64 47 00 
12 20 42  -67 31 12 
12 23 18  -59 39 36 
12 24 04  -58 07 24 
12 24 08  -61 52 18 
12 24 33  -68 28 00 
12 24 46  -60 53 12 
12 24 53  -60 26 00 
12 25 06  +26 06 00 
12 26 22  -61 43 00 
12 26 26  -63 24 51 
12 27 00  -64 04 00 
12 27 16  -60 46 44 
12 28 27  -60 06 18 
12 28 32  -60 53 43 
12 28 35  -56 26 00 
12 28 36  -59 49 00 
12 29 38  -57 52 36 
12 29 56  -64 47 24 
12 33 00  -60 57 00 
12 34 14  -61 34 00 
12 36 36  -67 17 24 
12 37 57  -68 22 00 
12 39 31  -60 38 00 
12 42 18  -62 59 42 
12 43 37  -63 06 00 
12 47 17  -60 39 00 
12 51 37  -69 43 48 
12 53 01  -60 46 00 
12 53 06  -67 10 00 
12 53 39  -60 21 42 
12 57 59  -64 57 36 
13 00 09  -59 36 48 
13 10 50  +30 28 36 
13 12 24  -65 18 00 
13 12 27  -62 42 01 
13 12 54  -62 40 48 
13 14 10  -63 23 24 
13 15 06  -65 55 00 
13 16 09  -60 04 24 
13 18 13  -67 05 00 
13 19 29  -62 38 00 
13 19 46  -64 57 00 
13 23 31  -66 11 00 
13 23 39  -63 40 10 
13 23 43  -41 53 12 
13 24 21  -59 44 00 
13 24 40  -62 29 00 
13 25 39  -63 28 00 
13 27 16  -59 02 00 
13 27 44  -62 18 46 
13 29 17  -71 16 06 
13 29 18  -61 12 00 
13 29 54  -64 12 00 
13 30 26  -61 19 00 
13 31 06  -60 56 24 
13 31 30  -35 03 56 
13 32 11  -58 28 00 
13 32 14  -62 48 00 
13 34 06  -59 15 00 
13 34 06  -64 31 00 
13 34 12  -62 25 02 
13 34 39  -60 12 00 
13 35 49  -58 48 36 
13 36 30  -62 12 49 
13 36 55  -62 05 36 
13 39 41  -64 20 00 
13 40 12  -61 43 45 
13 43 28  -59 07 18 
13 43 25  -63 00 48 
13 44 44  -62 54 54 
13 44 48  -60 17 00 
13 45 24  -62 01 00 
13 46 35  -62 55 00 
13 47 10  -62 25 12 
13 47 57  -66 01 12 
13 48 24  -66 04 00 
13 48 44  -64 41 06 
13 51 44  -63 27 12 
13 51 56  -64 52 30 
13 52 16  -66 24 00 
13 53 30  -59 45 00 
13 53 57  -61 52 06 
13 54 18  -65 19 00 
13 54 39  -31 57 30 
13 58 18  -61 47 00 
13 59 18  -57 51 00 
13 59 24  -58 23 00 
13 59 30  -59 21 00 
14 00 02  -62 09 00 
14 00 09  -70 23 30 
14 00 41  -59 35 12 
14 04 24  -58 42 00 
14 05 26  -67 28 00 
14 05 42  -59 42 00 
14 07 27  -48 20 36 
14 09 03  -59 43 00 
14 10 48  -62 19 48 
14 14 06  -57 52 00 
14 15 29  -64 36 42 
14 15 52  -78 30 12 
14 15 54  -59 08 00 
14 18 11  -58 58 00 
14 18 12  -61 26 00 
14 18 32  -56 55 06 
14 24 35  -61 19 50 
14 25 39  -54 47 54 
14 27 47  -59 37 54 
14 29 44  -60 42 42 
14 30 23  -58 13 00 
14 30 40  -60 53 00 
14 31 02  -61 10 00 
14 32 33  -56 53 12 
14 33 29  -62 01 00 
14 33 58  -61 22 00 
14 35 37  -56 37 06 
14 35 54  -59 58 00 
14 37 27  -29 24 42 
14 41 06  +69 34 00 
14 41 48  -62 52 00 
14 43 30  -57 34 37 
14 44 18  -63 25 00 
14 44 46  -59 09 54 
14 44 56  -61 43 00 
14 48 14  -66 20 12 
14 48 53  -54 29 54 
14 50 43  -52 16 00 
14 53 26  -60 28 57 
14 53 32  -52 40 12 
14 55 12  -83 25 24 
14 56 50  -62 33 00 
15 01 47  -51 55 06 
15 04 21  -54 23 48 
15 05 06  -68 23 24 
15 05 30  -55 36 12 
15 07 42  -54 30 00 
15 10 24  -58 47 00 
15 15 23  -59 04 00 
15 16 49  -58 22 00 
15 16 49  -59 40 00 
15 19 12  -60 43 48 
15 24 36  -60 08 24 
15 27 26  -54 31 42 
15 27 32  -41 03 12 
15 29 33  -51 14 00 
15 29 48  -64 51 48 
15 33 19  -55 14 11 
15 33 39  -58 09 00 
15 33 46  -53 40 00 
15 35 00  -58 16 00 
15 40 49  -52 26 00 
15 41 54  -56 39 00 
15 43 33  -52 28 30 
15 46 20  -52 22 54 
15 46 55  -50 58 48 
15 47 24  -64 24 36 
15 49 34  -28 35 18 
15 50 08  -57 37 00 
15 50 13  -52 48 00 
15 52 08  -56 28 24 
15 54 54  -60 44 24 
15 55 04  -46 00 54 
15 55 48  -57 26 12 
15 57 03  -59 28 00 
15 57 50  -36 12 18 
16 00 49  -53 32 10 
16 01 30  -54 07 00 
16 03 17  -60 25 54 
16 04 52  -51 56 00 
16 06 20  -56 52 00 
16 07 35  -54 00 54 
16 12 52  -52 24 00 
16 13 11  -54 13 06 
16 14 09  -51 52 00 
16 14 48  -51 20 00 
16 18 48  -54 56 00 
16 18 50  -57 56 06 
16 20 04  -50 13 59 
16 20 41  -48 31 44 
16 23 20  -52 00 00 
16 23 32  -51 53 00 
16 23 58  -48 53 33 
16 24 14  -51 09 06 
16 24 27  -61 44 30 
16 24 36  -51 58 00 
16 25 20  -40 39 12 
16 26 08  -26 15 00 
16 27 24  +38 04 00 
16 27 46  -49 09 06 
16 28 15  -51 30 00 
16 28 57  -49 06 00 
16 29 36  -47 18 38 
16 32 45  -52 38 36 
16 34 04  -44 02 42 
16 34 34  -49 46 18 
16 35 10  -48 17 00 
16 35 20  -51 00 00 
16 35 47  -45 38 36 
16 36 30  -08 57 00 
16 38 09  -46 19 00 
16 40 23  -43 22 00 
16 40 25  -43 44 30 
16 41 20  -48 45 48 
16 41 42  -46 09 00 
16 44 07  -47 27 48 
16 44 30  -47 38 00 
16 45 24  +38 21 00 
16 45 37  -47 44 00 
16 46 04  -50 45 50 
16 46 09  -47 01 00 
16 46 30  -45 51 36 
16 46 37  -47 05 00 
16 47 04  -25 48 42 
16 47 04  -45 50 36 
16 47 31  -45 27 36 
16 48 25  -61 45 36 
16 48 53  -43 26 00 
16 49 24  -44 43 42 
16 49 28  -53 43 42 
16 49 56  -44 11 00 
16 54 10  -41 49 30 
16 54 43  -40 42 30 
16 55 04  -45 14 00 
16 55 08  -40 57 00 
16 55 30  -40 50 00 
16 55 33  -39 27 42 
16 56 01  -40 46 48 
16 56 11  -40 40 00 
16 56 40  -40 35 00 
16 57 00  -40 40 00 
16 57 41  -44 48 42 
16 57 56  -45 56 12 
16 59 05  -52 42 30 
16 59 36  -37 05 00 
17 00 45  -44 39 18 
17 01 47  -58 57 30 
17 02 10  -39 43 42 
17 02 11  -41 06 00 
17 03 00  -28 27 00 
17 03 51  -48 05 00 
17 04 20  -42 04 24 
17 04 22  -19 27 18 
17 04 30  -74 21 30 
17 04 41  -37 59 06 
17 04 55  -38 19 12 
17 05 42  -36 40 00 
17 06 14  -46 07 18 
17 06 47  -35 36 00 
17 07 29  -40 48 48 
17 10 36  +15 32 00 
17 13 14  -39 42 18 
17 14 28  -39 46 00 
17 16 11  -39 25 30 
17 16 18  -40 49 00 
17 17 24  -35 33 00 
17 18 25  -42 56 00 
17 18 39  -32 19 00 
17 18 47  -38 17 00 
17 18 54  -38 49 00 
17 20 41  -35 53 00 
17 20 49  -36 06 12 
17 23 26  -37 54 00 
17 24 01  -62 51 48 
17 24 29  -39 01 00 
17 24 43  -34 12 06 
17 24 43  -34 12 23 
17 24 49  -49 56 00 
17 25 32  -34 24 20 
17 26 52  -34 41 12 
17 28 32  -29 29 50 
17 28 54  -31 33 00 
17 29 38  -40 28 00 
17 29 42  -32 29 00 
17 30 34  -32 12 30 
17 31 12  -36 48 00 
17 31 31  -34 01 00 
17 31 56  -31 54 36 
17 32 39  -32 57 24 
17 33 22  -29 10 42
17 34 48  -32 34 00 
17 35 01  -34 16 00 
17 36 10  -32 24 06 
17 36 20  -33 31 00 
17 36 57  -42 13 36 
17 37 00  -32 29 00 
17 37 36  -35 01 36 
17 37 41  -25 15 00 
17 37 41  -58 07 48 
17 37 51  -36 18 00 
17 38 00  -08 06 42 
17 38 21  -37 43 00 
17 38 40  -35 39 06 
17 39 07  -34 48 00 
17 39 20  -23 41 00 
17 39 37  -33 14 48 
17 40 12  -36 56 54 
17 40 20  -32 15 12 
17 41 31  -40 09 00 
17 42 48  -28 06 30 
17 43 30  -46 58 00 
17 43 33  -34 13 06 
17 44 18  -34 53 00 
17 44 19  -32 21 42 
17 44 35  -33 52 00 
17 45 00  -28 51 36 
17 46 16  -29 42 00 
17 46 18  +05 43 00 
17 46 18  -29 20 00 
17 47 01  -31 31 48 
17 47 07  -28 46 06 
17 47 10  -28 46 24 
17 47 18  -24 53 12 
17 47 32  -30 06 00 
17 48 06  +01 18 00 
17 48 54  -37 21 36 
17 49 16  -29 15 00 
17 49 29  -31 15 48 
17 49 35  -34 49 12 
17 49 00  -28 44 09 
17 50 06  -28 53 12 
17 50 16  -28 51 42 
17 50 18  -28 53 42 
17 50 24  -28 53 06 
17 50 41  -30 12 36 
17 50 42  -12 00 06 
17 50 50  -27 47 06 
17 52 27  -30 06 00 
17 52 29  -28 40 00 
17 52 43  -29 33 00 
17 52 46  -28 26 00 
17 52 48  +04 10 00 
17 53 02  -29 53 36 
17 53 12  -22 16 30 
17 53 16  -26 46 54 
17 53 17  -27 22 10 
17 53 29  -28 20 54 
17 53 51  -34 47 36 
17 53 52  -32 29 00 
17 56 46  -35 16 00 
17 57 04  -18 59 06 
17 58 12  -11 39 00 
17 58 34  -26 06 54 
17 58 35  -32 01 12 
17 58 39  -05 04 18 
17 58 55  -29 23 42 
17 59 18  -24 42 00 
17 59 22  -24 46 01 
17 59 35  -28 33 18 
17 59 35  -51 41 06 
17 59 49  -28 10 00 
17 59 50  -17 27 02 
17 59 56  -24 40 57 
18 00 16  -25 13 39 
18 01 03  -23 32 00 
18 01 06  +02 54 00 
18 02 00  -23 41 00 
18 02 06  +11 01 24 
18 02 14  -21 54 54 
18 02 42  -22 58 18 
18 03 24  -27 53 18 
18 03 31  -22 07 32 
18 04 13  -22 29 24 
18 04 31  -24 21 30 
18 04 41  -58 31 24 
18 05 29  -36 17 48 
18 06 35  -27 27 36 
18 07 22  -23 17 48 
18 08 13  -22 15 36 
18 08 36  -21 25 00 
18 08 48  +31 32 00 
18 08 59  -18 26 06 
18 09 25  -24 31 48 
18 09 51  -23 49 42 
18 10 30  -16 43 30 
18 12 29  -29 34 36 
18 12 44  -21 36 18 
18 12 53  -24 21 50 
18 13 41  -22 07 06 
18 15 17  -19 00 00 
18 15 36  -14 59 24 
18 15 49  -22 08 12 
18 16 05  -25 42 36 
18 16 07  -41 03 48 
18 16 34  -18 18 42 
18 17 04  -19 51 54 
18 17 08  -18 42 00 
18 17 11  -18 49 27 
18 17 30  -13 21 00 
18 17 33  -16 39 00 
18 17 34  -18 51 50 
18 17 40  -19 40 12 
18 18 03  -12 14 30 
18 18 26  -18 24 24 
18 18 28  +12 10 00 
18 18 48  -13 48 24 
18 19 05  -27 07 48 
18 19 58  -17 06 06 
18 20 13  -32 21 06 
18 20 33  -63 48 30 
18 20 47  -16 10 18 
18 21 19  -14 17 24 
18 21 51  -33 13 00 
18 22 17  -14 35 24 
18 22 40  -14 43 41 
18 22 47  -14 38 00 
18 22 50  -11 57 42 
18 23 54  -16 39 00 
18 24 42  -19 43 00 
18 25 12  -10 00 00 
18 25 29  -14 39 21 
18 26 00  -51 00 00 
18 26 04  -13 03 32 
18 27 11  -12 01 48 
18 27 15  +06 30 30 
18 30 30  -12 18 59 
18 30 59  -13 09 18 
18 31 18  -12 19 00 
18 31 47  -19 07 00 
18 32 11  -12 13 47 
18 32 11  -16 02 59 
18 32 36  -12 08 00 
18 32 37  -16 53 08 
18 33 27  -10 24 12 
18 33 34  -11 25 00 
18 36 35  -19 27 54 
18 36 37  -07 48 48 
18 39 00  +05 27 00 
18 39 41  -06 01 41 
18 39 48  -08 25 00 
18 39 59  -44 11 54 
18 41 05  -04 04 51 
18 41 18  -04 21 37 
18 41 54  -04 16 37 
18 42 13  -06 12 42 
18 42 36  -33 37 48 
18 42 54  -04 08 00 
18 44 19  -04 55 48 
18 45 12  -01 13 00 
18 45 18  -09 23 00 
18 48 04  -25 52 42 
18 48 12  -05 51 00 
18 49 05  -18 43 48 
18 49 42  +04 56 00 
18 50 36  -18 15 00 
18 50 45  -05 12 18 
18 51 05  -06 16 12 
18 51 18  +10 19 06 
18 52 16  -20 12 12 
18 53 30  +36 55 00 
18 54 22  -01 13 00 
18 54 34  -19 54 06 
18 54 49  +05 32 54 
18 55 03  +10 47 21 
18 55 49  +21 34 49 
18 55 53  +10 46 17 
18 56 37  -26 57 39 
18 56 45  +10 26 47 
18 58 44  -08 58 12 
19 00 37  -00 28 30 
19 01 20  +29 16 36 
19 01 21  +11 36 54 
19 01 37  +33 34 12 
19 01 40  -00 27 22 
19 02 20  -18 32 59 
19 04 09  -33 23 06 
19 06 52  +09 35 00 
19 07 33  +06 17 10 
19 07 44  +04 20 00 
19 07 49  +04 16 00 
19 08 42  +04 42 18 
19 11 09  +14 50 04 
19 11 20  +13 07 06 
19 13 37  +36 19 48 
19 13 52  -42 38 54 
19 15 03  +04 52 54 
19 15 36  +11 13 00 
19 16 42  -16 17 00 
19 16 48  -00 55 24 
19 16 52  -51 29 30 
19 17 12  +19 33 00 
19 18 03  -57 54 12 
19 19 12  +15 43 00 
19 19 13  -37 37 18 
19 20 53  +37 46 18 
19 20 54  +15 40 36 
19 22 32  +12 40 00 
19 23 14  +22 08 30 
19 24 50  +29 57 00 
19 25 15  +13 56 42 
19 25 24  +11 39 30 
19 27 07  +25 08 24 
19 27 16  -23 34 35 
19 28 36  +17 22 06 
19 29 01  +14 52 02 
19 29 17  +23 18 18 
19 30 13  +18 32 09 
19 30 35  +20 15 42 
19 33 55  +18 31 12 
19 35 48  +25 13 00 
19 35 56  +35 40 06 
19 37 17  +46 23 18 
19 37 23  +18 41 50 
19 38 21  +00 20 43 
19 38 53  +18 41 24 
19 39 31  +25 38 42 
19 40 11  +26 15 48 
19 41 18  +40 11 12 
19 41 46  +27 22 48 
19 42 24  +38 39 00 
19 42 28  +23 05 16 
19 42 33  +01 31 23 
19 42 36  +21 09 14 
19 42 47  +29 51 20 
19 43 09  +23 18 00 
19 44 49  +29 15 54 
19 45 00  +17 31 00 
19 45 11  +28 09 40 
19 45 16  +27 50 30 
19 45 24  +23 55 00 
19 46 23  +24 39 05 
19 47 42  +24 15 45 
19 48 15  +59 25 18 
19 48 25  +27 17 35 
19 48 32  +21 57 36 
19 48 53  +21 12 54 
19 49 21  +21 10 12 
19 50 17  +07 54 12 
19 50 59  +23 06 00 
19 51 01  +25 16 07 
19 51 02  +32 14 35 
19 52 06  +11 38 04 
19 52 12  +29 24 30 
19 53 06  +18 20 00 
19 53 08  +11 41 54 
19 53 49  +39 22 12 
19 54 00  +34 34 48 
19 54 33  +17 56 18 
19 55 18  +12 07 36 
19 56 06  +12 09 48 
19 56 28  +32 20 54 
19 56 37  +30 12 48 
19 58 08  +30 53 18 
19 58 14  +32 32 42 
19 58 42  +20 29 00 
19 59 17  +56 07 48 
19 59 31  +34 38 48 
19 59 33  +49 18 50 
20 00 36  +30 35 23 
20 01 18  +28 37 00 
20 01 18  +33 37 12 
20 02 23  +35 18 41 
20 02 30  +42 06 00 
20 02 56  +11 15 30 
20 03 00  +33 34 12 
20 03 00  +37 41 00 
20 03 08  +31 58 01 
20 03 55  +44 09 30 
20 04 43  +33 54 18 
20 04 46  -10 28 42 
20 04 54  +29 13 00 
20 04 54  -30 21 00 
20 05 07  -03 33 20 
20 05 42  +41 12 00 
20 05 48  +40 32 00 
20 05 59  +35 46 36 
20 06 32  +35 34 34 
20 06 48  +38 21 00 
20 07 30  +35 41 00 
20 07 44  +21 05 51 
20 09 12  +35 29 00 
20 09 38  +36 30 21 
20 09 54  +41 22 00 
20 10 00  +33 46 00 
20 10 18  +41 13 00 
20 10 24  +34 58 00 
20 11 13  +37 27 00 
20 11 19  +35 49 54 
20 11 35  +26 32 04 
20 11 36  +35 36 18 
20 11 47  +26 48 42 
20 11 54  +34 24 06 
20 11 57  +26 44 08 
20 12 01  +26 28 42 
20 12 19  +37 53 27 
20 13 47  +36 44 55 
20 14 30  +28 56 48 
20 15 02  +33 55 43 
20 15 29  +36 51 47 
20 16 24  +37 52 00 
20 16 31  +37 39 19 
20 16 32  +52 04 30 
20 17 42  +39 21 00 
20 17 47  +38 02 00 
20 17 56  +36 42 19 
20 17 56  +37 55 59 
20 17 57  +36 45 37 
20 18 07  +40 43 55 
20 18 21  +31 12 44 
20 18 49  +37 45 00 
20 18 55  +37 45 33 
20 19 42  +38 08 00 
20 20 10  +39 19 50 
20 20 24  +38 42 00 
20 20 32  +41 21 24 
20 20 48  +41 12 17 
20 21 36  +48 05 00 
20 21 42  +37 22 00 
20 21 48  +25 44 24 
20 23 10  +41 41 35 
20 23 12  +40 46 42 
20 23 57  +36 36 18 
20 23 57  +38 30 30 
20 24 23  +42 16 52 
20 24 36  +46 03 00 
20 25 42  +41 56 00 
20 26 18  +40 07 00 
20 26 30  +41 27 00 
20 26 38  -80 00 12 
20 27 43  +36 04 32 
20 28 17  +35 06 50 
20 28 49  +39 19 36 
20 29 42  +41 43 00 
20 30 35  +44 18 55 
20 31 30  +60 39 42 
20 33 10  +41 13 07 
20 33 15  +41 18 45 
20 33 50  +40 08 53 
20 34 26  +28 17 00 
20 34 42  +22 12 54 
20 35 08  +53 18 00 
20 35 18  +46 50 00 
20 41 04  +16 37 06 
20 41 48  +35 33 00 
20 41 55  +36 34 37 
20 43 24  +35 35 18
20 43 30  +37 03 00 
20 43 48  +23 47 30 
20 45 12  +35 30 00 
20 51 00  +35 57 00 
20 52 08  +37 53 44 
20 53 42  +46 02 00 
20 54 54  +47 25 00 
20 56 30  +44 38 00 
20 56 30  +44 39 00 
20 56 36  +51 05 00 
21 00 37  +68 09 35 
21 01 49  +47 21 12 
21 03 12  +40 28 00 
21 03 12  +44 35 00 
21 06 09  +41 29 18 
21 07 12  +50 52 30 
21 10 02  +15 31 00 
21 10 30  +46 14 00 
21 10 46  +37 34 28 
21 10 48  +45 37 00 
21 10 54  +33 45 48 
21 11 42  +48 28 00 
21 11 50  +52 22 48 
21 12 00  +38 36 00 
21 12 06  +47 44 00 
21 12 18  +46 34 00 
21 13 09  +42 29 42 
21 15 54  +48 51 00 
21 16 58  +51 45 32 
21 17 42  +41 49 36 
21 19 30  +57 34 12 
21 21 18  +44 49 00 
21 21 28  -51 48 42 
21 21 44  +50 36 36 
21 21 53  +50 49 06 
21 23 27  +46 22 42 
21 24 21  +36 29 12 
21 24 23  +48 00 36 
21 24 47  +57 32 00 
21 26 09  +53 31 58 
21 26 39  +47 55 12 
21 29 17  +47 07 36 
21 30 02  +48 58 36 
21 30 27  +51 36 00 
21 31 48  +48 26 00 
21 32 33  +17 30 30 
21 34 21  +45 57 54 
21 35 32  +53 30 49 
21 39 06  +57 30 00 
21 40 01  +53 58 12 
21 42 59  +66 06 48 
21 43 38  +51 04 17 
21 43 41  +54 37 48 
21 43 57  +53 42 54 
21 45 09  +65 46 30 
21 53 24  +47 16 00 
21 53 40  +62 36 12 
21 56 12  +63 56 00 
21 56 53  +51 28 48 
21 58 34  +54 29 24 
21 58 46  +54 49 06 
22 03 03  +10 48 06 
22 04 59  +62 16 12 
22 05 07  +46 29 00 
22 07 06  +72 00 00 
22 08 27  +61 01 42 
22 10 26  +55 23 54 
22 10 34  +52 49 40 
22 12 25  +57 16 12 
22 12 48  +73 20 00 
22 13 30  +70 15 00 
22 13 47  +55 43 52 
22 15 08  +49 53 54 
22 15 11  +54 20 36 
22 15 30  +54 24 00 
22 16 30  +54 03 00 
22 18 48  +63 16 00 
22 19 12  +46 54 00 
22 20 11  +58 07 18 
22 22 42  +55 51 00 
22 24 32  +60 24 53 
22 25 18  +57 49 00 
22 28 02  +52 19 00 
22 28 18  +59 08 00 
22 28 44  +61 37 52 
22 29 24  +55 24 00 
22 30 36  +57 12 36 
22 30 43  +54 54 00 
22 33 14  +39 36 36 
22 36 29  +37 47 06 
22 39 30  +59 01 00 
22 39 43  +57 23 42 
22 39 48  +59 54 54 
22 42 36  +54 15 36 
22 42 38  +52 23 16 
22 47 21  +58 07 54 
22 47 24  +59 46 54 
22 48 08  +46 15 06 
22 50 23  +52 08 06 
22 52 07  +58 16 57 
22 54 20  +60 48 54 
22 54 54  +59 10 00 
22 55 08  +57 05 48 
22 56 00  +59 58 24 
22 56 17  +62 45 00 
22 57 22  +54 20 18 
23 04 45  +60 04 40 
23 05 59  +60 15 14 
23 06 18  +51 03 00 
23 08 11  +60 52 24 
23 08 18  +60 31 00 
23 08 24  +64 51 00 
23 11 03  +60 34 12 
23 15 18  +60 28 00 
23 20 35  +54 36 00 
23 21 36  +71 45 00 
23 24 48  +61 35 36 
23 25 48  +61 19 00 
23 25 58  +63 46 48 
23 27 41  +55 35 30 
23 30 07  +49 08 00 
23 30 12  +60 15 30 
23 32 47  +64 12 30 
23 32 54  +55 29 00 
23 33 15  +58 28 00 
23 33 30  +61 57 00 
23 36 20  +52 32 36 
23 36 30  +72 51 00 
23 37 47  +48 33 36 
23 38 42  +56 38 00 
23 43 47  +62 09 37 
23 45 12  +59 18 00 
23 47 20  +63 13 12 
23 47 48  +68 38 00 
23 47 54  +62 59 50 
23 48 07  +36 12 18 
23 49 54  +62 43 00 
23 50 55  +62 19 15 
23 51 46  +16 14 48 
23 52 48  +62 26 24 
23 53 00  +61 58 00 
23 53 09  +62 47 12 
23 54 06  +61 46 00 
23 56 18  +64 33 00 
23 56 45  +61 23 54 
23 57 24  +56 42 30 
23 57 24  +61 38 00 
23 58 24  +61 12 30 
23 58 37  +60 02 06 
23 59 56  +68 02 03 
