      6498.23      1.00000
      6498.46     0.642465
      6498.68     0.639010
      6498.91     0.632098
      6499.14     0.619405
      6499.37     0.603992
      6499.60     0.595471
      6499.82     0.599095
      6500.05     0.607021
      6500.28     0.604906
      6500.51     0.589978
      6500.74     0.577959
      6500.96     0.580906
      6501.19     0.595146
      6501.42     0.764200
      6501.65     0.961401
      6501.88     0.959780
      6502.10     0.950900
      6502.33     0.936829
      6502.56     0.926166
      6502.79     0.927163
      6503.02     0.936557
      6503.24     0.945338
      6503.47     0.947864
      6503.70     0.946209
      6503.93     0.943430
      6504.16     0.938586
      6504.38     0.930376
      6504.61     0.921371
      6504.84     0.913926
      6505.07     0.906794
      6505.30     0.901247
      6505.52     0.904018
      6505.75     0.917939
      6505.98     0.936161
      6506.21     0.948497
      6506.44     0.952805
      6506.66     0.954274
      6506.89     0.954682
      6507.12     0.953226
      6507.35     0.951086
      6507.58     0.951390
      6507.80     0.954268
      6508.03     0.956365
      6508.26     0.955956
      6508.49     0.954866
      6508.72     0.955189
      6508.94     0.956452
      6509.17     0.957644
      6509.40     0.959243
      6509.63     0.960922
      6509.86     0.963173
      6510.08     0.966177
      6510.31     0.970549
      6510.54     0.975628
      6510.77     0.979904
      6511.00     0.982461
      6511.22     0.983136
      6511.45     0.982844
      6511.68     0.982546
      6511.91     0.982856
      6512.14     0.984459
      6512.36     0.986494
      6512.59     0.988847
      6512.82     0.990841
      6513.05     0.992532
      6513.28     0.994238
      6513.50     0.995377
      6513.73     0.995667
      6513.96     0.994674
      6514.19     0.992677
      6514.42     0.991018
      6514.64     0.991203
      6514.87     0.993390
      6515.10     0.996128
      6515.33     0.997978
      6515.56     0.998666
      6515.78     0.999131
      6516.01     0.999794
      6516.24      1.00049
      6516.47      1.00039
      6516.70     0.999560
      6516.92     0.998063
      6517.15     0.996571
      6517.38     0.994159
      6517.61     0.990582
      6517.84     0.987228
      6518.06     0.985353
      6518.29     0.984882
      6518.52     0.984465
      6518.75     0.983927
      6518.98     0.984019
      6519.20     0.984887
      6519.43     0.986126
      6519.66     0.987493
      6519.89     0.988351
      6520.12     0.987378
      6520.34     0.985108
      6520.57     0.984120
      6520.80     0.986024
      6521.03     0.988600
      6521.26     0.986800
      6521.48     0.978244
      6521.71     0.967762
      6521.94     0.962995
      6522.17     0.966189
      6522.40     0.973369
      6522.62     0.979318
      6522.85     0.983244
      6523.08     0.986073
      6523.31     0.987229
      6523.54     0.984344
      6523.76     0.975007
      6523.99     0.962664
      6524.22     0.954657
      6524.45     0.955630
      6524.68     0.962927
      6524.90     0.969527
      6525.13     0.971927
      6525.36     0.971760
      6525.59     0.971924
      6525.82     0.973602
      6526.04     0.975294
      6526.27     0.975313
      6526.50     0.973750
      6526.73     0.971741
      6526.96     0.969803
      6527.18     0.967550
      6527.41     0.964241
      6527.64     0.961150
      6527.87     0.959361
      6528.10     0.958719
      6528.32     0.958679
      6528.55     0.959319
      6528.78     0.961215
      6529.01     0.964153
      6529.24     0.967362
      6529.46     0.970639
      6529.69     0.974165
      6529.92     0.977897
      6530.15     0.981144
      6530.38     0.983011
      6530.60     0.983976
      6530.83     0.984821
      6531.06     0.985508
      6531.29     0.985518
      6531.52     0.984531
      6531.74     0.982776
      6531.97     0.979407
      6532.20     0.974763
      6532.43     0.969459
      6532.66     0.964679
      6532.88     0.962693
      6533.11     0.965786
      6533.34     0.973748
      6533.57     0.982570
      6533.80     0.987982
      6534.02     0.989296
      6534.25     0.988506
      6534.48     0.987625
      6534.71     0.987289
      6534.94     0.987097
      6535.16     0.986284
      6535.39     0.984165
      6535.62     0.981139
      6535.85     0.978135
      6536.08     0.975165
      6536.30     0.972356
      6536.53     0.970048
      6536.76     0.968983
      6536.99     0.969047
      6537.22     0.970311
      6537.44     0.972996
      6537.67     0.976036
      6537.90     0.978076
      6538.13     0.978635
