      6498.23      1.00000
      6498.46     0.644329
      6498.68     0.643319
      6498.91     0.640717
      6499.14     0.635525
      6499.37     0.625059
      6499.60     0.609831
      6499.82     0.597761
      6500.05     0.596955
      6500.28     0.604590
      6500.51     0.607221
      6500.74     0.596099
      6500.96     0.581496
      6501.19     0.775524
      6501.42     0.936591
      6501.65     0.951223
      6501.88     0.958862
      6502.10     0.957803
      6502.33     0.949606
      6502.56     0.935285
      6502.79     0.920337
      6503.02     0.914161
      6503.24     0.918935
      6503.47     0.928390
      6503.70     0.934868
      6503.93     0.937269
      6504.16     0.938614
      6504.38     0.938878
      6504.61     0.935071
      6504.84     0.927138
      6505.07     0.918298
      6505.30     0.910395
      6505.52     0.904702
      6505.75     0.905610
      6505.98     0.916461
      6506.21     0.933745
      6506.44     0.948563
      6506.66     0.955601
      6506.89     0.957281
      6507.12     0.956546
      6507.35     0.954066
      6507.58     0.950347
      6507.80     0.947628
      6508.03     0.947756
      6508.26     0.949728
      6508.49     0.951554
      6508.72     0.952938
      6508.94     0.954944
      6509.17     0.957778
      6509.40     0.960894
      6509.63     0.964524
      6509.86     0.967642
      6510.08     0.969730
      6510.31     0.971201
      6510.54     0.973372
      6510.77     0.976322
      6511.00     0.979136
      6511.22     0.981660
      6511.45     0.983941
      6511.68     0.985955
      6511.91     0.987362
      6512.14     0.987634
      6512.36     0.987691
      6512.59     0.988237
      6512.82     0.989887
      6513.05     0.991780
      6513.28     0.993025
      6513.50     0.993840
      6513.73     0.994519
      6513.96     0.995396
      6514.19     0.995835
      6514.42     0.995197
      6514.64     0.994310
      6514.87     0.994700
      6515.10     0.996492
      6515.33     0.998260
      6515.56     0.999198
      6515.78     0.999610
      6516.01     0.999974
      6516.24      1.00000
      6516.47     0.999470
      6516.70     0.997922
      6516.92     0.995767
      6517.15     0.993660
      6517.38     0.992501
      6517.61     0.991200
      6517.84     0.988499
      6518.06     0.985290
      6518.29     0.983302
      6518.52     0.983395
      6518.75     0.984743
      6518.98     0.986312
