      6498.23      1.00000
      6498.46      0.00000
      6498.68     0.375608
      6498.91     0.999214
      6499.14     0.999922
      6499.37     0.999016
      6499.60     0.995900
      6499.82     0.991468
      6500.05     0.986047
      6500.28     0.978858
      6500.51     0.970745
      6500.74     0.964045
      6500.96     0.960313
      6501.19     0.958269
      6501.42     0.955856
      6501.65     0.953008
      6501.88     0.950337
      6502.10     0.946734
      6502.33     0.938583
      6502.56     0.924389
      6502.79     0.911150
      6503.02     0.908837
      6503.24     0.917246
      6503.47     0.923636
      6503.70     0.916924
      6503.93     0.903794
      6504.16     0.899885
      6504.38     0.909807
      6504.61     0.924716
      6504.84     0.934686
      6505.07     0.936603
      6505.30     0.930775
      6505.52     0.918136
      6505.75     0.904386
      6505.98     0.899707
      6506.21     0.907807
      6506.44     0.922369
      6506.66     0.934900
      6506.89     0.942699
      6507.12     0.948158
      6507.35     0.951809
      6507.58     0.950893
      6507.80     0.945175
      6508.03     0.937954
      6508.26     0.930516
      6508.49     0.923085
      6508.72     0.920298
      6508.94     0.927694
      6509.17     0.943856
      6509.40     0.960112
      6509.63     0.969210
      6509.86     0.971919
      6510.08     0.972032
      6510.31     0.970900
      6510.54     0.968989
      6510.77     0.968341
      6511.00     0.970454
      6511.22     0.974086
      6511.45     0.977185
      6511.68     0.979273
      6511.91     0.981414
      6512.14     0.984137
      6512.36     0.986901
      6512.59     0.989394
      6512.82     0.990671
      6513.05     0.990541
      6513.28     0.990304
      6513.50     0.991387
      6513.73     0.993875
      6513.96     0.996439
      6514.19     0.997820
      6514.42     0.997410
      6514.64     0.995553
      6514.87     0.993026
      6515.10     0.990178
      6515.33     0.987694
      6515.56     0.986103
      6515.78     0.985760
      6516.01     0.986353
      6516.24     0.987570
      6516.47     0.989806
      6516.70     0.992584
      6516.92     0.995276
      6517.15     0.997456
      6517.38     0.998110
      6517.61     0.997103
      6517.84     0.996112
      6518.06     0.996552
      6518.29     0.997790
      6518.52     0.998488
      6518.75     0.998322
      6518.98     0.997901
      6519.20     0.997742
      6519.43     0.998055
      6519.66     0.998401
      6519.89     0.998594
      6520.12     0.998964
      6520.34     0.999988
      6520.57      1.00090
      6520.80      1.00036
      6521.03     0.998736
      6521.26     0.997314
      6521.48     0.996214
      6521.71     0.994317
      6521.94     0.991495
      6522.17     0.988854
      6522.40     0.986852
      6522.62     0.985138
      6522.85     0.983630
      6523.08     0.982422
      6523.31     0.980618
      6523.54     0.977570
      6523.76     0.974478
      6523.99     0.973079
      6524.22     0.973412
      6524.45     0.972117
      6524.68     0.964760
