   0.0000000e+00   0.0000000e+00
   5.5555556e-02   8.3333333e+01
   1.1111111e-01   1.1785113e+02
   1.6666667e-01   1.4433757e+02
   2.2222222e-01   1.6666667e+02
   2.7777778e-01   1.8633900e+02
   3.3333333e-01   2.0412415e+02
   3.8888889e-01   2.2047928e+02
   4.4444444e-01   2.3570226e+02
   5.0000000e-01   2.5000000e+02
   5.0000000e-01   2.5000000e+02
   5.8585859e-01   2.3095566e+02
   6.7171717e-01   2.1569088e+02
   7.5757576e-01   2.0310096e+02
   8.4343434e-01   1.9248610e+02
   9.2929293e-01   1.8337862e+02
   1.0151515e+00   1.7545251e+02
   1.1010101e+00   1.6847263e+02
   1.1868687e+00   1.6226456e+02
   1.2727273e+00   1.5669579e+02
   1.3585859e+00   1.5166364e+02
   1.4444444e+00   1.4708710e+02
   1.5303030e+00   1.4290134e+02
   1.6161616e+00   1.3905372e+02
   1.7020202e+00   1.3550105e+02
   1.7878788e+00   1.3220746e+02
   1.8737374e+00   1.2914293e+02
   1.9595960e+00   1.2628208e+02
   2.0454545e+00   1.2360331e+02
   2.1313131e+00   1.2108808e+02
   2.2171717e+00   1.1872040e+02
   2.3030303e+00   1.1648639e+02
   2.3888889e+00   1.1437393e+02
   2.4747475e+00   1.1237238e+02
   2.5606061e+00   1.1047236e+02
   2.6464646e+00   1.0866557e+02
   2.7323232e+00   1.0694463e+02
   2.8181818e+00   1.0530294e+02
   2.9040404e+00   1.0373461e+02
   2.9898990e+00   1.0223433e+02
   3.0757576e+00   1.0079731e+02
   3.1616162e+00   9.9419240e+01
   3.2474747e+00   9.8096185e+01
   3.3333333e+00   9.6824584e+01
   3.4191919e+00   9.5601184e+01
   3.5050505e+00   9.4423017e+01
   3.5909091e+00   9.3287361e+01
   3.6767677e+00   9.2191720e+01
   3.7626263e+00   9.1133798e+01
   3.8484848e+00   9.0111480e+01
   3.9343434e+00   8.9122811e+01
   4.0202020e+00   8.8165987e+01
   4.1060606e+00   8.7239332e+01
   4.1919192e+00   8.6341295e+01
   4.2777778e+00   8.5470432e+01
   4.3636364e+00   8.4625400e+01
   4.4494949e+00   8.3804946e+01
   4.5353535e+00   8.3007902e+01
   4.6212121e+00   8.2233175e+01
   4.7070707e+00   8.1479743e+01
   4.7929293e+00   8.0746647e+01
   4.8787879e+00   8.0032990e+01
   4.9646465e+00   7.9337927e+01
   5.0505051e+00   7.8660664e+01
   5.1363636e+00   7.8000454e+01
   5.2222222e+00   7.7356593e+01
   5.3080808e+00   7.6728419e+01
   5.3939394e+00   7.6115303e+01
   5.4797980e+00   7.5516654e+01
   5.5656566e+00   7.4931911e+01
   5.6515152e+00   7.4360545e+01
   5.7373737e+00   7.3802053e+01
   5.8232323e+00   7.3255958e+01
   5.9090909e+00   7.2721809e+01
   5.9949495e+00   7.2199177e+01
   6.0808081e+00   7.1687653e+01
   6.1666667e+00   7.1186850e+01
   6.2525253e+00   7.0696397e+01
   6.3383838e+00   7.0215945e+01
   6.4242424e+00   6.9745156e+01
   6.5101010e+00   6.9283712e+01
   6.5959596e+00   6.8831307e+01
   6.6818182e+00   6.8387651e+01
   6.7676768e+00   6.7952464e+01
   6.8535354e+00   6.7525480e+01
   6.9393939e+00   6.7106446e+01
   7.0252525e+00   6.6695117e+01
   7.1111111e+00   6.6291261e+01
   7.1969697e+00   6.5894653e+01
   7.2828283e+00   6.5505079e+01
   7.3686869e+00   6.5122334e+01
   7.4545455e+00   6.4746221e+01
   7.5404040e+00   6.4376551e+01
   7.6262626e+00   6.4013140e+01
   7.7121212e+00   6.3655816e+01
   7.7979798e+00   6.3304409e+01
   7.8838384e+00   6.2958758e+01
   7.9696970e+00   6.2618709e+01
   8.0555556e+00   6.2284110e+01
   8.1414141e+00   6.1954818e+01
   8.2272727e+00   6.1630695e+01
   8.3131313e+00   6.1311606e+01
   8.3989899e+00   6.0997422e+01
   8.4848485e+00   6.0688020e+01
   8.5707071e+00   6.0383278e+01
   8.6565657e+00   6.0083081e+01
   8.7424242e+00   5.9787318e+01
   8.8282828e+00   5.9495880e+01
   8.9141414e+00   5.9208663e+01
   9.0000000e+00   5.8925565e+01
